Symbol,avg_score,count,sub_cate,yearquarter
220,0.03981840760593197,292,偏股混合型基金,2016H1
242,0.07761620374316357,628,灵活配置型基金,2016H1
251,0.07527694594248971,292,偏股混合型基金,2016H1
259,0.07307020539846444,628,灵活配置型基金,2016H1
263,0.03765665464683699,292,偏股混合型基金,2016H1
270,0.09581382245872355,628,灵活配置型基金,2016H1
273,0.052879807946645124,628,灵活配置型基金,2016H1
279,0.05709240953237775,628,灵活配置型基金,2016H1
294,0.08677167869460038,292,偏股混合型基金,2016H1
308,0.06600654938247062,292,偏股混合型基金,2016H1
309,0.0823582121789855,149,普通股票型基金,2016H1
311,0.059441115648951326,40,增强指数型基金,2016H1
312,0.0458119743627321,40,增强指数型基金,2016H1
314,0.09174717119546413,628,灵活配置型基金,2016H1
326,0.06542904118713512,149,普通股票型基金,2016H1
327,0.079241853897868,292,偏股混合型基金,2016H1
328,0.040496740192857046,628,灵活配置型基金,2016H1
336,0.06440540717113043,628,灵活配置型基金,2016H1
339,0.023899334508314447,292,偏股混合型基金,2016H1
354,0.07769449242535809,292,偏股混合型基金,2016H1
362,0.04754574144827079,628,灵活配置型基金,2016H1
367,0.11774835225056714,27,偏债混合型基金,2016H1
373,0.08747656472008096,194,被动指数型基金,2016H1
390,0.055834320797414363,628,灵活配置型基金,2016H1
398,0.09347214366073543,628,灵活配置型基金,2016H1
404,0.06438622216191316,628,灵活配置型基金,2016H1
408,0.057521639100926926,628,灵活配置型基金,2016H1
409,0.0371912186184035,149,普通股票型基金,2016H1
410,0.05990426941659107,628,灵活配置型基金,2016H1
411,0.05760078089336716,149,普通股票型基金,2016H1
417,0.055142513764013676,628,灵活配置型基金,2016H1
418,0.03856369245784891,149,普通股票型基金,2016H1
423,0.0198421355309654,628,灵活配置型基金,2016H1
431,0.057096670678648744,628,灵活配置型基金,2016H1
432,0.10102831342653049,292,偏股混合型基金,2016H1
433,0.05346865845424457,628,灵活配置型基金,2016H1
436,0.1306822139907766,27,偏债混合型基金,2016H1
452,0.04534890534631328,628,灵活配置型基金,2016H1
457,0.050400858986403924,149,普通股票型基金,2016H1
458,0.05285581899102429,628,灵活配置型基金,2016H1
462,0.027578104294383784,628,灵活配置型基金,2016H1
471,0.04908747999185079,149,普通股票型基金,2016H1
477,0.08519722120376644,628,灵活配置型基金,2016H1
478,0.11813911325152726,40,增强指数型基金,2016H1
480,0.0381519520202276,628,灵活配置型基金,2016H1
496,0.07320548464680549,628,灵活配置型基金,2016H1
507,0.1325144624268567,27,偏债混合型基金,2016H1
511,0.0702112935973586,628,灵活配置型基金,2016H1
512,0.04912821718608025,40,增强指数型基金,2016H1
513,0.045888785171266225,149,普通股票型基金,2016H1
520,0.062434658662128294,628,灵活配置型基金,2016H1
522,0.07454336719501325,292,偏股混合型基金,2016H1
523,0.04920272930257557,628,灵活配置型基金,2016H1
524,0.036599570822795725,149,普通股票型基金,2016H1
526,0.0704240262401616,628,灵活配置型基金,2016H1
527,0.030403827435142684,628,灵活配置型基金,2016H1
529,0.03841062146656071,628,灵活配置型基金,2016H1
530,0.06124838847284361,628,灵活配置型基金,2016H1
531,0.06663535473003288,628,灵活配置型基金,2016H1
532,0.06832380291259499,292,偏股混合型基金,2016H1
534,0.035833524190913395,628,灵活配置型基金,2016H1
535,0.054306761247096956,628,灵活配置型基金,2016H1
538,0.04455911884733892,628,灵活配置型基金,2016H1
541,0.05397672026424077,628,灵活配置型基金,2016H1
545,0.06950092299286699,628,灵活配置型基金,2016H1
547,0.06477452590200433,292,偏股混合型基金,2016H1
549,0.04910919076416187,149,普通股票型基金,2016H1
550,0.07129069155302174,292,偏股混合型基金,2016H1
551,0.04128681214554996,292,偏股混合型基金,2016H1
554,0.053978690778195906,628,灵活配置型基金,2016H1
556,0.07272770330176394,628,灵活配置型基金,2016H1
567,0.05207529970760613,628,灵活配置型基金,2016H1
573,0.028768418419629807,628,灵活配置型基金,2016H1
577,0.03717327595427831,149,普通股票型基金,2016H1
586,0.0714175667982523,149,普通股票型基金,2016H1
587,0.04628815179265094,628,灵活配置型基金,2016H1
589,0.07675228963370034,292,偏股混合型基金,2016H1
590,0.03741866408993343,628,灵活配置型基金,2016H1
591,0.08358459530257908,292,偏股混合型基金,2016H1
592,0.05515349549460127,149,普通股票型基金,2016H1
594,0.06104225025281005,149,普通股票型基金,2016H1
595,0.052949426862356284,628,灵活配置型基金,2016H1
596,0.07529365447483059,194,被动指数型基金,2016H1
597,0.10953985576689904,628,灵活配置型基金,2016H1
598,0.06320333926994824,628,灵活配置型基金,2016H1
601,0.0804525246406739,292,偏股混合型基金,2016H1
603,0.054156142658076445,628,灵活配置型基金,2016H1
609,0.05749421834109263,628,灵活配置型基金,2016H1
612,0.05726049057597111,292,偏股混合型基金,2016H1
613,0.11457229110162663,194,被动指数型基金,2016H1
619,0.06639000955690287,628,灵活配置型基金,2016H1
628,0.03517270184843953,149,普通股票型基金,2016H1
634,0.0638676341289393,628,灵活配置型基金,2016H1
639,0.17186237913038993,27,偏债混合型基金,2016H1
646,0.05863890412529889,292,偏股混合型基金,2016H1
649,0.09427107816745944,628,灵活配置型基金,2016H1
654,0.046019084442215544,628,灵活配置型基金,2016H1
656,0.12596412275776206,194,被动指数型基金,2016H1
663,0.07238667732242574,628,灵活配置型基金,2016H1
664,0.07191610960108165,628,灵活配置型基金,2016H1
679,0.0595394494479142,628,灵活配置型基金,2016H1
684,0.06547081113902693,628,灵活配置型基金,2016H1
688,0.07662771129277499,149,普通股票型基金,2016H1
689,0.05470846234642819,628,灵活配置型基金,2016H1
690,0.05446139671417115,628,灵活配置型基金,2016H1
698,0.04832488316972142,628,灵活配置型基金,2016H1
706,0.05082776980877962,628,灵活配置型基金,2016H1
711,0.05801407128084921,149,普通股票型基金,2016H1
714,0.0329262167118952,628,灵活配置型基金,2016H1
717,0.030733447909844693,628,灵活配置型基金,2016H1
727,0.047623613419212875,628,灵活配置型基金,2016H1
729,0.056009474366703255,149,普通股票型基金,2016H1
739,0.04515924149743521,628,灵活配置型基金,2016H1
742,0.052817215729278805,628,灵活配置型基金,2016H1
743,0.04995263579292634,628,灵活配置型基金,2016H1
746,0.07596070646939658,149,普通股票型基金,2016H1
747,0.04844968402268847,628,灵活配置型基金,2016H1
751,0.056366960454775884,149,普通股票型基金,2016H1
755,0.05628907943854792,628,灵活配置型基金,2016H1
756,0.02472486246991335,149,普通股票型基金,2016H1
757,0.05956486509174881,628,灵活配置型基金,2016H1
761,0.07041494260017049,149,普通股票型基金,2016H1
763,0.0671806276437958,628,灵活配置型基金,2016H1
767,0.07894439236049619,628,灵活配置型基金,2016H1
772,0.09175219748407942,628,灵活配置型基金,2016H1
778,0.04661759612142282,149,普通股票型基金,2016H1
780,0.037405924758273784,149,普通股票型基金,2016H1
788,0.08155681020624718,628,灵活配置型基金,2016H1
793,0.054282944657270994,149,普通股票型基金,2016H1
794,0.04785082315333527,628,灵活配置型基金,2016H1
800,0.05306422263973912,292,偏股混合型基金,2016H1
803,0.046723769740170236,149,普通股票型基金,2016H1
804,0.12329949473065355,27,偏债混合型基金,2016H1
805,0.08930602193080406,628,灵活配置型基金,2016H1
822,0.07332844427596939,628,灵活配置型基金,2016H1
823,0.026756003924465997,628,灵活配置型基金,2016H1
824,0.019029784022034566,628,灵活配置型基金,2016H1
826,0.0475404288610155,194,被动指数型基金,2016H1
828,0.0674513058468149,149,普通股票型基金,2016H1
831,0.029199506170991384,149,普通股票型基金,2016H1
835,0.06427779543626395,194,被动指数型基金,2016H1
841,0.04547120295806077,628,灵活配置型基金,2016H1
845,0.06927503569212524,628,灵活配置型基金,2016H1
849,0.058206714886970254,628,灵活配置型基金,2016H1
854,0.0634878952081171,149,普通股票型基金,2016H1
866,0.0613210586480946,149,普通股票型基金,2016H1
867,0.06460102181412875,149,普通股票型基金,2016H1
870,0.07858847360186731,628,灵活配置型基金,2016H1
877,0.03223474921993139,628,灵活配置型基金,2016H1
878,0.03421220235092039,628,灵活配置型基金,2016H1
880,0.03225160679916378,628,灵活配置型基金,2016H1
884,0.024808088362048137,149,普通股票型基金,2016H1
892,0.017422897104164073,628,灵活配置型基金,2016H1
893,0.04195282549530712,149,普通股票型基金,2016H1
894,0.1096889898180961,27,偏债混合型基金,2016H1
904,0.05157752860571805,628,灵活配置型基金,2016H1
913,0.03869410484229154,149,普通股票型基金,2016H1
916,0.068513404674853,149,普通股票型基金,2016H1
